PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
0.39566493004610814,3.3445385768326124,-0.06432980498046598,-1.4061271781735105,-0.48559253646845213,-0.8444727586363548,2.6520290201399197,-2.6486766689342733,-0.30381335954331606,2.606352649558445,-1.0478216935731126,-0.5746618006482404,-0.006148874191356236,-0.3368797170645576,0.3447322887509386,0.4901622459803259
3.444208579331736,3.0488985127395973,0.5936055874278271,-1.3949189873551402,-1.733890654673778,-0.6254702205734075,0.9862298824035046,-2.2776918802786357,-1.4818136680543905,0.2654335358009749,0.7979906839927828,0.7075194992131774,-0.11337828666801837,-1.6167396475423488,2.0367288553030334,1.126408467982837
4.18752265165259,3.464775708261976,4.9129546761973835,-0.03211588786858327,0.5990812803142042,-0.8019098409462766,-0.4299676837193437,0.01671853407292044,-1.7261537401697766,-0.042737284364120866,-0.15684197220944715,-0.16164708879747938,0.10348523307160741,0.39457790070060444,-1.0999670769657053,-0.26621644323453136
-6.162837392849711,2.49915755110965,-0.9751290098763149,1.7325952858551874,1.59444100720177,0.49389087704504825,-1.153103322324925,-0.7964699848330953,-0.005057968678339909,1.1099687612690774,-0.08963884591883141,-0.2244034921678024,0.49632200102575214,2.1202952299962337,-0.19332985093168323,0.16795946997894673
0.5956320068751474,-0.6950603597594917,-0.2820621541824513,2.027459656352022,0.9539593284062995,1.3418862154190692,2.1693124563637496,-1.289123316854347,0.6287522129617334,-0.6157613369972234,1.4528706754195957,0.036282371819343906,-1.435299331482603,1.4391856147202666,0.7810867067275407,0.28287645882179974
0.9192064373495451,1.7368576752317864,-0.2657128065193903,0.29600340583433077,0.9568507146572923,0.05239052704104207,1.7073051063749365,1.6788608294183534,0.6834736835772767,0.40776839479084115,-0.3141487193452787,0.3083618629849793,1.3536868446839323,0.4744680906996166,1.084304268213443,0.06639724227722191
-3.9516991278048543,-0.09472954946730251,-0.4471862061077439,-1.109780402288562,1.39316022167087,-1.128283103620368,1.5611559132008663,0.23985765248065774,-0.036014918675604635,1.5018197918676568,-0.02137291190142417,0.1820874719691052,1.9947972687431825,0.4292329484289976,0.2467982058386747,0.2624486679526582
6.064049182488316,2.1687248803247137,-0.19900904905038092,-0.3757730480685237,-1.6531889108757165,0.8034784082924824,0.6550288124345525,1.3435326649860015,2.093035635575393,0.6532202211990489,1.2702434473017163,0.18246349202175208,1.0389936418046006,0.4623352022671038,-0.19122754625070626,0.16543461785526495
2.3394758322505678,0.601321344236807,-0.6110757219821562,-0.8805458265323622,-0.4218132541863456,2.4014681471156525,1.8627874866770338,-0.8349696258554798,-1.5236917438432553,-1.6828744059318683,-0.8272225920699375,-0.18250088585289878,0.42890589398580575,0.0727632284570192,-0.09879369152657423,-0.20098418641804286
-1.0700299991100226,0.44263933452090004,0.10222242349996273,0.3562924624390165,-1.7377419557676173,-0.8135044166252234,2.379844432400492,1.7331483244833683,-1.1796715701994347,1.7073732979777985,-0.42295925088791064,2.2879201109304703,-1.158376600541613,0.09925574273602163,0.5141655427038505,-0.5229702158428465
2.854909618529528,-1.4456927076451553,1.2191614881997002,0.06884808674958953,0.7336493252201223,0.28997776035614303,-0.24617729040111977,-0.6126896987145984,-0.5081979011330674,1.4888026634586653,-0.5649057492846009,-0.17119366001315522,-0.4733676081427713,0.9133228132574943,-0.2083808629036574,-0.13539677694310034
2.6634516186782657,0.8085648639551646,-1.922048471509381,1.8388591097894371,-0.6845690100354246,1.1002816902092432,-0.36220019842888307,-0.35642872762983424,-1.620773064710519,-0.4796548929780062,-1.528239647385305,0.04655195282659185,-1.2844166824611414,-1.061800792969681,-0.5518710635935304,0.9336275923571458
3.3254876079715467,-0.8222144317150863,-1.0332208474930222,-1.4260185331947353,3.6261958031573083,-1.3320820373858062,-0.6501936179634058,2.0116899978864047,-1.4285432829349822,0.5460286024338901,-0.1868024492840854,-0.46383031234946903,-1.6795980091325537,0.1598176493668271,-0.111249353720486,1.9720909143322893
-0.07223198930198851,-1.5028921441298275,-0.2982208660781303,0.2558972909530512,-0.869309183481013,-0.9513103794576554,0.7101378335771223,-0.04197662567520487,-1.6346247527134121,-0.5986528877705043,2.1110778803254315,-1.1449289541005236,-0.5095851096666129,0.19882913072955566,-0.7835680325943879,2.346650922527323
2.454209270822394,-0.016856789577844457,0.3395061716371177,-1.7514815443606788,-0.6643301237585513,-1.10612233320968,0.7930616273687815,0.161324251573609,0.5286098358884399,0.3058883901277058,-0.4175825291680199,-0.3988780413807618,0.05325731792564305,1.5868622583196843,-0.34618674571434077,0.3868024806546881
7.163105368934427,-1.1871883197302942,-0.8079520244412919,-1.711618647005949,1.680839517707561,1.3183278081334113,2.176251389501089,2.7456971091638085,-1.87289990981791,-1.1402877182054796,-1.038036931091339,-1.927208548556966,0.8718089701510234,1.0462402522325522,1.2609768080845205,-1.2622278554320139
3.8956026971999935,0.21288532768723606,-1.9170494427135438,0.48877182153751303,-1.8030570731809132,0.04002585590991752,0.23800247995762885,0.12951292429181893,0.24921601731488938,-0.3828204652861045,0.08858959606670783,0.10922243078227033,-0.0016464012452950675,0.3547679816205023,-1.616931508271456,0.048051088631294536
1.4524158737782598,2.042080154902419,-2.081706980889835,-1.1580029622147392,-1.2808862019553364,-0.884563851424899,-1.474055980823157,-0.07426674357603709,-0.422475444564155,-0.9627482332898258,0.34577373192210054,-0.06081747218625629,-0.5967804735272239,0.4576421358127123,-0.03094051092209253,-0.15794035753170374
-3.1216247726241195,1.2254393715162535,-0.7328660278274546,-1.5372484422308923,-0.41521035911401794,-1.151935931686344,1.4178591490083392,0.6201184782204154,-0.37186022292709314,-0.5549941429355068,-0.8225704809976703,0.7107973573475458,0.29813652501338195,-0.4580898885647281,-1.6213721591929104,0.030971000578051744
-1.2359803295417615,3.742574622226998,0.5919080219530676,1.3011425267617522,1.8179137458010608,-2.19624203890625,1.6838863802103838,0.5041682140137795,1.5326121519884017,-1.5467160294375693,0.09088204270670742,-0.4884772326786557,-1.1075102054919617,-1.2254013259242698,-0.017211311369406176,-0.5218410668657386
1.4524158737782595,2.0420801549024183,-2.0817069808898347,-1.1580029622147394,-1.2808862019553362,-0.884563851424899,-1.4740559808231566,-0.0742667435760378,-0.42247544456415503,-0.9627482332898263,0.34577373192210054,-0.06081747218625716,-0.5967804735272241,0.45764213581271274,-0.030940510922092525,-0.1579403575317041
-0.638522039518267,-1.1869932259377036,-2.423024111589399,-1.829480800611459,-0.43067922630024036,-1.5770264894428592,-0.7820569767368805,-1.6694811729574501,0.9391750333546476,0.5941453910565365,-0.3323434451014729,-0.05171054598760321,0.5846943729520908,0.6228771142541991,0.007762017017510604,-0.05691285952978707
0.45282934803313885,2.045826296301157,-2.1546662243841155,-1.3302212467613574,-1.76640072559761,-0.34752653906946684,-1.1183160299919692,0.3949078758773639,-0.7094740979655382,-0.7262811489272435,0.5901229377801841,-0.36538864978771135,-0.8245919522371533,0.29372717154965755,-0.2949309697409018,-0.2808010845267901
0.03760896008225954,-2.1793242074516432,0.04949750065383151,-1.1473037821664231,1.7642289496745889,-1.4765069923258431,0.039123267977743,-1.0460230354044988,-0.12343929984916983,0.13684249936535006,0.16703744327684772,0.6662115548458448,0.8105170822466091,-0.4262321187656885,-0.5564740003742888,-1.0936627543249555
-5.319491897480349,0.5733551476419615,-0.8221329366975917,-0.05543170974533359,1.57897668765173,1.277638703332555,-0.06785135057844412,0.6809295466161424,-0.4722826860131911,0.8266787383677541,2.4930950324689807,-0.8302248389294561,-1.8959803346620083,0.8268814140351506,0.7806925371586112,-1.3595203201043808
0.7469573200856718,-0.4518798350084217,-2.4101971104112474,0.08616344137836429,1.00080232898523,-0.7361903288992624,0.14358513951555416,-0.19084267361256002,-0.7717914211841153,0.39841247840720584,-0.4263945380732505,1.348150813191071,0.7638492622507072,-0.833927494530685,-0.49568315184676237,0.7199910650593762
